CustomerID,Recency,Frequency,Monetary,Cluster
12304,489,5,1134.15,Engaged Customers
12305,501,1,14.37,Inactive Customers
12306,501,1,14.79,Inactive Customers
12307,501,1,14.99,Inactive Customers
12308,335,5,245.45,Low-Activity Customers
12309,501,1,33.98,Inactive Customers
12310,45,9,250.31,Low-Activity Customers
12311,197,3,76.21,Low-Activity Customers
12312,501,1,65.37,Inactive Customers
12313,496,1,17.76,Inactive Customers
12314,501,1,34.71,Inactive Customers
12315,266,2,164.43,Low-Activity Customers
12316,52,5,55.28,Low-Activity Customers
12317,501,1,25.0,Inactive Customers
12318,501,1,16.7,Inactive Customers
12319,501,1,14.37,Inactive Customers
12320,231,4,337.12,Low-Activity Customers
12321,436,4,214.52,Inactive Customers
12322,26,5,146.29,Low-Activity Customers
12323,101,5,151.79,Low-Activity Customers
12324,495,2,84.61,Inactive Customers
12325,489,1,64.74,Inactive Customers
12326,387,7,282.5,Inactive Customers
12327,501,1,21.95,Inactive Customers
12328,501,1,49.96,Inactive Customers
12329,485,1,26.14,Inactive Customers
12330,501,1,13.77,Inactive Customers
12331,22,9,179.62,Low-Activity Customers
12332,501,1,10.77,Inactive Customers
12333,283,2,41.32,Low-Activity Customers
12334,251,2,84.47,Low-Activity Customers
12335,501,1,41.77,Inactive Customers
12336,1,10,391.87,Low-Activity Customers
12337,501,1,66.43,Inactive Customers
12338,28,3,111.91,Low-Activity Customers
12339,368,2,25.13,Inactive Customers
12340,494,2,145.44,Inactive Customers
12341,501,1,11.77,Inactive Customers
12342,371,2,28.96,Inactive Customers
12343,501,1,28.33,Inactive Customers
12344,11,5,174.27,Low-Activity Customers
12345,501,1,15.36,Inactive Customers
12346,501,1,23.54,Inactive Customers
12347,499,1,106.53,Inactive Customers
12348,501,1,25.26,Inactive Customers
12349,493,3,137.02,Inactive Customers
12350,501,1,14.96,Inactive Customers
12351,317,2,26.73,Inactive Customers
12352,3,22,2102.92,Engaged Customers
12353,158,5,162.1,Low-Activity Customers
12354,62,10,192.25,Low-Activity Customers
12355,488,3,120.56,Inactive Customers
12356,183,5,85.64,Low-Activity Customers
12357,21,4,60.01,Low-Activity Customers
12358,79,4,54.11,Low-Activity Customers
12359,501,1,11.57,Inactive Customers
12360,50,5,132.95,Low-Activity Customers
12361,501,1,42.03,Inactive Customers
12362,501,1,11.77,Inactive Customers
12363,501,1,10.97,Inactive Customers
12364,480,2,31.98,Inactive Customers
12365,501,1,13.97,Inactive Customers
12366,501,1,0.0,Inactive Customers
12367,14,60,3798.24,High-Value Customers
12368,145,2,76.68,Low-Activity Customers
12369,501,1,14.96,Inactive Customers
12370,240,3,75.4,Low-Activity Customers
12371,497,2,327.4,Inactive Customers
12372,501,1,25.14,Inactive Customers
12373,141,8,118.4,Low-Activity Customers
12374,501,1,14.79,Inactive Customers
12375,501,1,19.99,Inactive Customers
12376,501,1,14.96,Inactive Customers
12377,501,1,26.77,Inactive Customers
12378,501,1,11.77,Inactive Customers
12379,362,3,157.56,Inactive Customers
12380,497,1,23.94,Inactive Customers
12381,101,2,38.97,Low-Activity Customers
12382,501,1,14.96,Inactive Customers
12383,496,2,134.54,Inactive Customers
12384,341,2,146.06,Inactive Customers
12385,193,3,52.72,Low-Activity Customers
12386,501,1,13.97,Inactive Customers
12387,501,1,13.77,Inactive Customers
12388,501,1,29.33,Inactive Customers
12389,87,3,61.82,Low-Activity Customers
12390,501,1,15.36,Inactive Customers
12391,501,1,29.99,Inactive Customers
12392,501,1,15.9,Inactive Customers
12393,501,1,15.96,Inactive Customers
12394,501,1,17.76,Inactive Customers
12395,384,3,37.1,Inactive Customers
12396,501,1,18.77,Inactive Customers
12397,497,2,80.82,Inactive Customers
12398,406,2,69.17,Inactive Customers
12399,29,8,198.44,Low-Activity Customers
12400,3,5,216.42,Low-Activity Customers
12401,74,2,35.76,Low-Activity Customers
12402,501,1,44.88,Inactive Customers
12403,501,1,6.79,Inactive Customers
12404,321,3,162.23,Low-Activity Customers
12405,501,1,9.58,Inactive Customers
12406,497,1,26.74,Inactive Customers
12407,427,2,42.71,Inactive Customers
12408,501,1,14.37,Inactive Customers
12409,501,1,38.77,Inactive Customers
12410,501,1,41.54,Inactive Customers
12411,501,1,14.96,Inactive Customers
12412,498,1,37.48,Inactive Customers
12413,501,1,13.77,Inactive Customers
12414,501,1,15.36,Inactive Customers
12415,176,2,29.76,Low-Activity Customers
12416,451,2,71.7,Inactive Customers
12417,498,2,36.11,Inactive Customers
12418,501,1,26.73,Inactive Customers
12419,63,4,71.94,Low-Activity Customers
12420,338,3,173.71,Inactive Customers
12421,501,1,14.37,Inactive Customers
12422,501,1,11.77,Inactive Customers
12423,501,1,16.7,Inactive Customers
12424,493,2,25.96,Inactive Customers
12425,499,1,52.87,Inactive Customers
12426,230,2,87.28,Low-Activity Customers
12427,358,2,32.74,Inactive Customers
12428,501,1,13.97,Inactive Customers
12429,501,1,105.84,Inactive Customers
12430,66,5,258.52,Low-Activity Customers
12431,501,1,27.34,Inactive Customers
12432,497,2,49.48,Inactive Customers
12433,57,4,157.53,Low-Activity Customers
12434,501,1,30.72,Inactive Customers
12435,25,6,266.65,Low-Activity Customers
12436,244,5,134.1,Low-Activity Customers
12437,501,1,22.99,Inactive Customers
12438,501,1,27.94,Inactive Customers
12439,266,10,254.86,Low-Activity Customers
12440,501,1,36.31,Inactive Customers
12441,167,2,18.48,Low-Activity Customers
12442,501,1,25.94,Inactive Customers
12443,400,3,34.99,Inactive Customers
12444,488,1,96.11,Inactive Customers
12445,162,3,116.66,Low-Activity Customers
12446,501,1,13.97,Inactive Customers
12447,327,3,75.21,Inactive Customers
12448,501,1,14.37,Inactive Customers
12449,501,1,16.36,Inactive Customers
12450,501,1,17.75,Inactive Customers
12451,501,1,190.86,Inactive Customers
12452,501,1,11.77,Inactive Customers
12453,57,15,364.5,Low-Activity Customers
12454,117,3,56.3,Low-Activity Customers
12455,20,17,608.82,Engaged Customers
12456,234,5,197.89,Low-Activity Customers
12457,71,7,226.74,Low-Activity Customers
12458,476,3,67.97,Inactive Customers
12459,454,3,82.43,Inactive Customers
12460,501,1,17.9,Inactive Customers
12461,500,1,45.29,Inactive Customers
12462,145,3,123.08,Low-Activity Customers
12463,501,1,14.99,Inactive Customers
12464,501,1,23.54,Inactive Customers
12465,501,1,130.69,Inactive Customers
12466,121,3,136.6,Low-Activity Customers
12467,135,6,83.94,Low-Activity Customers
12468,491,1,89.98,Inactive Customers
12469,501,1,156.82,Inactive Customers
12470,474,2,157.01,Inactive Customers
12471,76,10,180.02,Low-Activity Customers
12472,37,8,230.92,Low-Activity Customers
12473,501,1,11.77,Inactive Customers
12474,20,7,118.4,Low-Activity Customers
12475,501,1,31.52,Inactive Customers
12476,4,47,1537.78,Engaged Customers
12477,71,2,39.52,Low-Activity Customers
12478,501,1,58.51,Inactive Customers
12479,298,5,119.0,Low-Activity Customers
12480,67,8,225.91,Low-Activity Customers
12481,219,5,67.98,Low-Activity Customers
12482,208,5,263.23,Low-Activity Customers
12483,57,10,473.53,Low-Activity Customers
12484,501,1,42.44,Inactive Customers
12485,501,1,14.96,Inactive Customers
12486,501,1,42.31,Inactive Customers
12487,501,1,5.78,Inactive Customers
12488,133,4,46.73,Low-Activity Customers
12489,11,19,551.37,Engaged Customers
12490,501,1,12.49,Inactive Customers
12491,501,1,19.94,Inactive Customers
12492,501,1,33.51,Inactive Customers
12493,168,3,176.18,Low-Activity Customers
12494,501,1,39.97,Inactive Customers
12495,501,1,12.49,Inactive Customers
12496,196,4,98.91,Low-Activity Customers
12497,482,2,74.12,Inactive Customers
12498,31,2,24.85,Low-Activity Customers
12499,501,1,34.97,Inactive Customers
12500,134,3,166.29,Low-Activity Customers
12501,289,3,59.69,Low-Activity Customers
12502,89,6,155.61,Low-Activity Customers
12503,129,2,32.57,Low-Activity Customers
12504,501,1,14.96,Inactive Customers
12505,383,9,263.22,Inactive Customers
12506,440,2,41.64,Inactive Customers
12507,172,5,99.79,Low-Activity Customers
12508,501,1,12.49,Inactive Customers
12509,148,4,145.55,Low-Activity Customers
12510,499,1,37.51,Inactive Customers
12511,475,2,28.86,Inactive Customers
12512,486,1,15.36,Inactive Customers
12513,432,4,95.61,Inactive Customers
12514,199,3,37.43,Low-Activity Customers
12515,115,2,92.89,Low-Activity Customers
12516,501,1,15.76,Inactive Customers
12517,501,1,27.34,Inactive Customers
12518,501,1,14.37,Inactive Customers
12519,501,1,40.7,Inactive Customers
12520,501,1,26.57,Inactive Customers
12521,87,13,360.25,Low-Activity Customers
12522,501,1,9.77,Inactive Customers
12523,26,9,294.08,Low-Activity Customers
12524,501,1,14.37,Inactive Customers
12525,479,2,78.51,Inactive Customers
12526,501,1,29.98,Inactive Customers
12527,407,2,65.05,Inactive Customers
12528,18,4,91.58,Low-Activity Customers
12529,501,1,12.97,Inactive Customers
12530,117,5,126.52,Low-Activity Customers
12531,16,4,107.93,Low-Activity Customers
12532,501,1,221.18,Inactive Customers
12533,499,2,104.34,Inactive Customers
12534,41,11,194.5,Low-Activity Customers
12535,336,3,31.53,Inactive Customers
12536,501,1,13.97,Inactive Customers
12537,19,3,241.87,Low-Activity Customers
12538,72,10,332.44,Low-Activity Customers
12539,501,1,28.34,Inactive Customers
12540,501,1,14.37,Inactive Customers
12541,501,1,19.3,Inactive Customers
12542,450,2,89.97,Inactive Customers
12543,464,1,17.96,Inactive Customers
12544,175,3,79.65,Low-Activity Customers
12545,500,1,67.51,Inactive Customers
12546,194,3,35.75,Low-Activity Customers
12547,129,7,112.74,Low-Activity Customers
12548,10,8,257.88,Low-Activity Customers
12549,500,1,21.99,Inactive Customers
12550,500,1,12.77,Inactive Customers
12551,474,1,24.98,Inactive Customers
12552,44,8,206.45,Low-Activity Customers
12553,99,7,326.13,Low-Activity Customers
12554,500,1,16.36,Inactive Customers
12555,500,1,35.51,Inactive Customers
12556,37,7,264.73,Low-Activity Customers
12557,133,2,72.12,Low-Activity Customers
12558,500,1,14.37,Inactive Customers
12559,366,17,477.39,Low-Activity Customers
12560,500,1,33.93,Inactive Customers
12561,3,3,112.22,Low-Activity Customers
12562,99,7,291.58,Low-Activity Customers
12563,182,3,39.62,Low-Activity Customers
12564,500,1,43.3,Inactive Customers
12565,500,1,25.74,Inactive Customers
12566,112,4,124.58,Low-Activity Customers
12567,50,4,139.84,Low-Activity Customers
12568,16,9,745.71,Engaged Customers
12569,500,1,28.34,Inactive Customers
12570,405,5,223.06,Inactive Customers
12571,74,8,185.37,Low-Activity Customers
12572,500,1,27.94,Inactive Customers
12573,500,1,14.9,Inactive Customers
12574,500,1,11.77,Inactive Customers
12575,500,1,36.99,Inactive Customers
12576,500,1,21.99,Inactive Customers
12577,120,2,60.58,Low-Activity Customers
12578,480,4,92.57,Inactive Customers
12579,62,12,451.65,Low-Activity Customers
12580,75,3,120.35,Low-Activity Customers
12581,500,1,34.98,Inactive Customers
12582,243,2,76.7,Low-Activity Customers
12583,500,1,41.1,Inactive Customers
12584,500,1,32.68,Inactive Customers
12585,404,3,322.29,Inactive Customers
12586,500,1,14.37,Inactive Customers
12587,499,1,46.88,Inactive Customers
12588,500,1,6.79,Inactive Customers
12589,500,1,12.49,Inactive Customers
12590,500,1,9.97,Inactive Customers
12591,81,9,345.56,Low-Activity Customers
12592,500,1,94.08,Inactive Customers
12593,74,4,129.51,Low-Activity Customers
12594,159,3,73.88,Low-Activity Customers
12595,117,3,159.28,Low-Activity Customers
12596,500,1,25.96,Inactive Customers
12597,500,1,14.37,Inactive Customers
12598,235,3,92.55,Low-Activity Customers
12599,500,1,11.77,Inactive Customers
12600,59,16,481.31,Low-Activity Customers
12601,4,17,913.94,Engaged Customers
12602,478,2,28.93,Inactive Customers
12603,500,1,12.49,Inactive Customers
12604,500,1,60.85,Inactive Customers
12605,89,2,36.98,Low-Activity Customers
12606,500,1,37.76,Inactive Customers
12607,500,1,7.98,Inactive Customers
12608,406,6,281.21,Inactive Customers
12609,500,1,35.31,Inactive Customers
12610,455,2,155.73,Inactive Customers
12611,107,2,23.76,Low-Activity Customers
12612,500,1,17.3,Inactive Customers
12613,152,2,129.91,Low-Activity Customers
12614,500,1,11.77,Inactive Customers
12615,500,1,6.79,Inactive Customers
12616,500,1,15.99,Inactive Customers
12617,106,6,257.23,Low-Activity Customers
12618,500,1,26.73,Inactive Customers
12619,225,4,86.17,Low-Activity Customers
12620,500,1,58.09,Inactive Customers
12621,500,1,14.37,Inactive Customers
12622,500,1,49.99,Inactive Customers
12623,500,1,13.97,Inactive Customers
12624,143,3,130.56,Low-Activity Customers
12625,215,4,249.37,Low-Activity Customers
12626,500,1,45.28,Inactive Customers
12627,435,3,115.91,Inactive Customers
12628,486,2,52.07,Inactive Customers
12629,500,1,14.37,Inactive Customers
12630,500,1,28.34,Inactive Customers
12631,248,3,292.58,Low-Activity Customers
12632,500,1,14.96,Inactive Customers
12633,496,1,26.36,Inactive Customers
12634,500,1,15.96,Inactive Customers
12635,234,5,179.53,Low-Activity Customers
12636,500,1,4.79,Inactive Customers
12637,150,26,643.83,Engaged Customers
12638,128,2,40.33,Low-Activity Customers
12639,500,1,10.77,Inactive Customers
12640,500,1,59.85,Inactive Customers
12641,500,1,18.36,Inactive Customers
12642,500,1,29.99,Inactive Customers
12643,500,1,50.27,Inactive Customers
12644,500,1,22.3,Inactive Customers
12645,500,1,15.96,Inactive Customers
12646,500,1,24.98,Inactive Customers
12647,500,1,14.37,Inactive Customers
12648,226,4,54.61,Low-Activity Customers
12649,38,11,288.09,Low-Activity Customers
12650,500,1,101.11,Inactive Customers
12651,444,5,369.11,Inactive Customers
12652,500,1,56.45,Inactive Customers
12653,500,1,22.37,Inactive Customers
12654,500,1,16.99,Inactive Customers
12655,500,1,11.99,Inactive Customers
12656,500,1,60.42,Inactive Customers
12657,20,16,314.29,Low-Activity Customers
12658,457,2,42.95,Inactive Customers
12659,485,3,69.48,Inactive Customers
12660,3,6,102.24,Low-Activity Customers
12661,411,3,52.83,Inactive Customers
12662,338,2,53.46,Inactive Customers
12663,500,1,11.77,Inactive Customers
12664,500,1,19.99,Inactive Customers
12665,167,4,229.42,Low-Activity Customers
12666,466,2,100.61,Inactive Customers
12667,108,7,210.11,Low-Activity Customers
12668,483,2,24.98,Inactive Customers
12669,209,2,61.7,Low-Activity Customers
12670,208,10,247.15,Low-Activity Customers
12671,78,8,288.84,Low-Activity Customers
12672,500,1,14.37,Inactive Customers
12673,500,1,14.37,Inactive Customers
12674,500,1,26.34,Inactive Customers
12675,500,1,81.1,Inactive Customers
12676,481,2,131.91,Inactive Customers
12677,500,1,12.49,Inactive Customers
12678,500,1,8.77,Inactive Customers
12679,296,3,72.86,Inactive Customers
12680,500,1,6.79,Inactive Customers
12681,17,4,75.45,Low-Activity Customers
12682,495,1,3.99,Inactive Customers
12683,500,1,14.79,Inactive Customers
12684,500,1,28.93,Inactive Customers
12685,40,2,62.95,Low-Activity Customers
12686,500,1,58.85,Inactive Customers
12687,500,1,14.37,Inactive Customers
12688,500,1,26.14,Inactive Customers
12689,500,1,12.49,Inactive Customers
12690,500,1,26.73,Inactive Customers
12691,500,1,13.97,Inactive Customers
12692,103,3,56.34,Low-Activity Customers
12693,33,3,155.81,Low-Activity Customers
12694,500,1,33.7,Inactive Customers
12695,475,2,19.54,Inactive Customers
12696,500,1,12.97,Inactive Customers
12697,391,6,227.9,Inactive Customers
12698,500,1,15.96,Inactive Customers
12699,500,1,35.26,Inactive Customers
12700,499,1,86.52,Inactive Customers
12701,500,1,14.96,Inactive Customers
12702,496,2,41.23,Inactive Customers
12703,500,1,28.47,Inactive Customers
12704,260,3,59.71,Low-Activity Customers
12705,106,2,29.47,Low-Activity Customers
12706,500,1,0.0,Inactive Customers
12707,101,2,38.12,Low-Activity Customers
12708,500,1,14.96,Inactive Customers
12709,100,6,220.66,Low-Activity Customers
12710,199,3,89.21,Low-Activity Customers
12711,500,1,44.51,Inactive Customers
12712,500,1,49.78,Inactive Customers
12713,259,2,32.48,Low-Activity Customers
12714,500,1,9.97,Inactive Customers
12715,248,2,38.45,Low-Activity Customers
12716,331,2,48.48,Inactive Customers
12717,500,1,13.97,Inactive Customers
12718,500,1,30.15,Inactive Customers
12719,219,4,126.2,Low-Activity Customers
12720,117,7,170.96,Low-Activity Customers
12721,138,5,107.32,Low-Activity Customers
12722,500,1,14.9,Inactive Customers
12723,500,1,49.97,Inactive Customers
12724,500,1,18.36,Inactive Customers
12725,500,1,15.36,Inactive Customers
12726,194,4,73.25,Low-Activity Customers
12727,490,2,218.34,Inactive Customers
12728,200,5,107.93,Low-Activity Customers
12729,101,5,96.42,Low-Activity Customers
12730,86,3,95.34,Low-Activity Customers
12731,93,5,47.7,Low-Activity Customers
12732,500,1,25.74,Inactive Customers
12733,500,1,29.73,Inactive Customers
12734,499,1,72.04,Inactive Customers
12735,500,1,47.97,Inactive Customers
12736,500,1,29.73,Inactive Customers
12737,155,4,225.18,Low-Activity Customers
12738,306,3,42.3,Inactive Customers
12739,482,1,15.56,Inactive Customers
12740,418,3,60.06,Inactive Customers
12741,500,1,18.27,Inactive Customers
12742,500,1,6.49,Inactive Customers
12743,500,1,17.94,Inactive Customers
12744,343,3,338.69,Low-Activity Customers
12745,500,1,14.96,Inactive Customers
12746,32,4,163.09,Low-Activity Customers
12747,123,15,425.66,Low-Activity Customers
12748,500,1,15.9,Inactive Customers
12749,484,2,51.75,Inactive Customers
12750,28,10,539.98,Low-Activity Customers
12751,19,9,265.19,Low-Activity Customers
12752,500,1,3.99,Inactive Customers
12753,440,2,19.28,Inactive Customers
12754,500,1,4.79,Inactive Customers
12755,500,2,44.96,Inactive Customers
12756,373,3,110.99,Inactive Customers
12757,500,1,13.97,Inactive Customers
12758,495,1,14.96,Inactive Customers
12759,190,4,68.29,Low-Activity Customers
12760,500,1,65.02,Inactive Customers
12761,453,3,176.66,Inactive Customers
12762,481,2,43.68,Inactive Customers
12763,175,3,74.21,Low-Activity Customers
12764,103,2,63.44,Low-Activity Customers
12765,500,1,14.37,Inactive Customers
12766,119,2,67.46,Low-Activity Customers
12767,500,1,14.96,Inactive Customers
12768,500,1,15.36,Inactive Customers
