CustomerID,Recency,Frequency,Monetary
14337,224,4,175.87
14338,103,3,62.3
14339,494,1,40.69
14340,3,2,48.9
14341,482,2,30.72
14342,334,6,137.53
14343,494,1,12.7
14344,370,2,27.14
14345,117,4,107.86
14346,370,3,81.83
14347,494,1,17.3
14348,5,15,883.56
14349,494,1,19.99
14350,30,6,395.12
14351,494,1,44.93
14352,494,1,10.97
14353,494,1,24.37
14354,494,1,12.77
14355,166,9,339.9
14356,494,1,11.77
14357,467,2,51.76
14358,494,1,96.87
14359,155,11,693.23
14360,245,2,155.16
14361,142,2,353.12
14362,494,1,10.99
14363,494,1,99.98
14364,96,2,104.88
14365,494,1,52.87
14366,494,1,12.49
14367,494,1,45.69
14368,494,1,29.99
14369,276,2,91.15
14370,35,4,55.99
14371,331,2,32.44
14372,494,1,11.77
14373,494,1,16.99
14374,132,2,221.37
14375,494,1,23.97
14376,60,13,237.66
14377,494,1,73.03
14378,494,1,14.96
14379,453,3,132.76
14380,179,4,47.3
14381,3,9,156.96
14382,494,1,35.31
14383,204,8,122.18
14384,494,1,21.77
14385,232,2,38.97
14386,157,3,178.22
14387,494,1,67.27
14388,476,2,26.13
14389,57,7,184.0
14390,441,2,161.54
14391,487,1,50.48
14392,494,1,14.96
14393,63,8,194.73
14394,212,5,254.23
14395,339,2,28.67
14396,93,2,139.48
14397,177,4,64.41
14398,494,1,13.97
14399,494,1,23.99
14400,494,1,13.97
14401,494,1,28.34
14402,494,1,34.36
14403,44,18,501.3
14404,488,2,26.74
14405,155,4,71.71
14406,63,5,105.21
14407,494,1,6.79
14408,494,1,27.54
14409,278,4,132.93
14410,108,2,62.84
14411,99,4,140.24
14412,494,1,11.97
14413,494,1,14.96
14414,212,2,42.76
14415,494,1,14.79
14416,494,1,9.77
14417,26,4,118.01
14418,494,1,11.77
14419,75,10,268.78
14420,184,5,244.72
14421,494,1,14.96
14422,93,5,126.46
14423,433,2,58.52
14424,474,2,48.7
14425,494,1,9.77
14426,14,4,154.71
14427,494,1,13.97
14428,494,1,14.37
14429,494,1,29.33
14430,494,1,9.77
14431,76,2,25.46
14432,494,1,14.96
14433,64,8,252.32
14434,476,2,30.77
14435,494,1,32.37
14436,5,2,22.28
14437,75,6,252.92
14438,438,2,43.3
14439,494,1,15.96
14440,396,2,34.95
14441,448,2,45.68
14442,494,1,9.77
14443,14,3,48.97
14444,172,3,90.65
14445,494,1,14.37
14446,227,3,47.2
14447,490,1,13.97
14448,494,1,16.7
14449,208,4,90.21
14450,154,2,202.88
14451,494,1,19.97
14452,494,1,46.08
14453,13,30,555.46
14454,330,4,42.29
14455,494,1,19.77
14456,494,1,14.99
14457,239,2,207.98
14458,494,1,15.36
14459,478,1,47.08
14460,494,1,21.99
14461,494,1,24.98
14462,458,2,77.5
14463,494,1,13.97
14464,131,3,40.75
14465,337,4,157.16
14466,494,1,58.47
14467,494,1,37.47
14468,342,3,167.82
14469,180,2,51.15
14470,458,2,72.82
14471,124,4,103.91
14472,481,3,230.89
14473,372,2,80.47
14474,494,1,12.49
14475,494,1,14.37
14476,494,1,13.97
14477,494,1,13.77
14478,406,2,97.22
14479,121,4,183.62
14480,494,1,15.3
14481,335,6,98.58
14482,35,2,28.77
14483,494,1,15.36
14484,494,1,35.96
14485,158,5,112.17
14486,285,4,81.94
14487,494,1,11.77
14488,494,1,42.73
14489,494,1,14.79
14490,494,1,37.91
14491,20,23,473.44
14492,494,1,10.77
14493,494,1,55.3
14494,155,4,98.86
14495,494,1,93.57
14496,494,1,32.48
14497,494,1,9.99
14498,494,1,11.77
14499,494,1,28.74
14500,494,1,70.43
14501,494,1,35.99
14502,38,7,195.61
14503,488,2,43.34
14504,3,9,292.02
14505,69,14,325.28
14506,494,1,29.37
14507,158,7,384.79
14508,223,3,71.86
14509,494,1,33.06
14510,261,4,110.14
14511,494,1,22.74
14512,336,2,147.48
14513,494,1,19.99
14514,469,2,76.23
14515,494,1,17.99
14516,494,1,14.99
14517,494,1,14.79
14518,494,1,9.77
14519,200,7,99.16
14520,494,1,14.99
14521,279,3,35.63
14522,494,1,12.77
14523,427,9,217.68
14524,470,2,44.09
14525,494,1,21.99
14526,230,4,153.39
14527,381,3,145.55
14528,218,4,281.89
14529,494,1,18.99
14530,494,1,13.77
14531,125,3,69.76
14532,494,1,36.74
14533,494,1,0.0
14534,494,1,77.33
14535,490,1,30.72
14536,81,4,90.48
14537,494,1,31.32
14538,225,6,156.32
14539,494,1,11.77
14540,494,1,51.98
14541,481,1,14.37
14542,259,2,37.75
14543,494,1,114.2
14544,60,5,199.72
14545,494,1,24.76
14546,494,1,31.76
14547,494,1,5.78
14548,396,3,45.71
14549,101,3,67.24
14550,494,1,15.36
14551,493,1,43.77
14552,490,1,24.54
14553,494,1,81.08
14554,494,1,9.98
14555,480,2,70.47
14556,100,3,80.11
14557,494,1,14.9
14558,101,4,74.75
14559,232,4,329.58
14560,484,1,17.99
14561,341,3,71.37
14562,494,1,15.3
14563,124,5,145.06
14564,89,3,166.36
14565,95,2,118.34
14566,469,3,43.7
14567,494,1,70.72
14568,114,21,426.39
14569,143,9,757.79
14570,436,2,283.51
14571,494,1,10.77
14572,494,1,13.99
14573,493,1,64.64
14574,494,1,17.36
14575,494,1,11.77
14576,493,1,12.77
14577,3,7,500.22
14578,493,1,26.14
14579,493,1,29.92
14580,262,2,13.48
14581,493,1,35.19
14582,195,3,102.68
14583,39,4,183.41
14584,493,1,37.91
14585,17,4,59.71
14586,260,5,195.28
14587,491,2,19.96
14588,493,1,36.97
14589,132,10,658.8
14590,493,1,67.27
14591,493,1,25.77
14592,493,1,15.3
14593,493,1,29.98
14594,493,1,131.65
14595,493,1,15.36
14596,472,1,33.51
14597,493,1,30.73
14598,456,2,54.97
14599,15,17,677.01
14600,388,5,177.79
14601,493,1,10.9
14602,382,4,163.02
14603,493,1,22.47
14604,14,26,934.48
14605,143,4,114.59
14606,121,6,208.17
14607,493,1,11.77
14608,387,3,101.67
14609,96,4,70.69
14610,8,10,364.62
14611,493,1,30.72
14612,493,1,68.44
14613,493,1,12.77
14614,493,1,12.49
14615,129,4,88.55
14616,493,1,26.07
14617,52,8,108.63
14618,493,1,14.37
14619,485,2,39.65
14620,169,5,112.12
14621,493,1,14.96
14622,192,2,213.35
14623,395,3,37.71
14624,439,2,108.74
14625,0,13,659.55
14626,493,1,15.36
14627,129,5,124.3
14628,493,1,68.24
14629,493,1,11.77
14630,493,1,12.49
14631,490,1,37.14
14632,22,5,213.23
14633,166,3,133.96
14634,493,1,11.77
14635,83,4,124.45
14636,244,3,78.69
14637,13,20,478.0
14638,493,1,5.78
14639,192,3,122.69
14640,493,1,47.5
14641,493,1,24.74
14642,493,1,13.97
14643,2,8,251.36
14644,493,1,29.33
14645,493,1,12.77
14646,93,8,555.31
14647,493,1,14.37
14648,492,1,120.09
14649,410,3,73.81
14650,493,1,15.96
14651,331,3,44.85
14652,493,1,37.51
14653,95,2,27.69
14654,493,1,14.37
14655,224,2,119.02
14656,493,1,32.32
14657,493,1,33.53
14658,493,1,15.96
14659,304,2,41.42
14660,493,1,17.76
14661,449,6,546.53
14662,7,4,58.24
14663,493,1,14.96
14664,493,1,11.97
14665,493,1,6.78
14666,230,6,78.28
14667,475,2,30.92
14668,493,1,11.97
14669,493,1,26.07
14670,493,1,12.97
14671,493,1,19.74
14672,493,1,31.35
14673,207,6,102.75
14674,493,1,41.1
14675,187,3,216.15
14676,493,1,106.78
14677,493,1,14.79
14678,493,1,60.65
14679,57,4,213.62
14680,493,1,31.87
14681,493,1,23.54
14682,493,1,13.97
14683,340,3,134.14
14684,493,1,44.69
14685,466,2,55.34
14686,493,1,12.49
14687,108,4,91.41
14688,101,2,33.43
14689,357,3,44.03
14690,187,2,58.47
14691,477,2,27.74
14692,192,2,128.19
14693,97,3,187.46
14694,50,4,122.48
14695,493,1,15.76
14696,108,5,226.43
14697,121,2,57.01
14698,487,1,28.52
14699,371,3,35.73
14700,493,1,162.99
14701,183,6,349.76
14702,493,1,9.58
14703,1,4,119.58
14704,15,5,133.95
14705,493,1,13.77
14706,493,2,23.54
14707,493,1,14.79
14708,339,7,253.6
14709,362,4,117.22
14710,188,3,88.07
14711,493,1,30.15
14712,374,2,77.02
14713,70,2,150.42
14714,69,5,344.96
14715,246,5,303.65
14716,493,1,16.36
14717,195,4,54.97
14718,467,3,99.77
14719,493,1,31.99
14720,73,2,37.95
14721,115,18,320.7
14722,493,1,28.74
14723,471,2,47.88
14724,408,4,277.04
14725,296,5,101.26
14726,28,12,395.77
14727,493,1,11.77
14728,493,1,100.59
14729,493,1,28.93
14730,493,1,6.99
14731,493,1,11.77
14732,493,1,15.36
14733,493,1,15.36
14734,493,1,41.69
14735,493,1,45.29
14736,282,3,40.75
14737,93,4,47.74
14738,488,3,145.01
14739,477,2,28.56
14740,35,2,53.64
14741,490,1,16.76
14742,449,3,52.74
14743,493,1,22.7
14744,85,8,175.16
14745,449,2,28.34
14746,57,2,26.76
14747,493,1,72.99
14748,493,1,24.98
14749,68,9,860.1
14750,217,3,69.68
14751,493,1,8.77
14752,492,1,75.97
14753,493,1,14.79
14754,493,1,44.0
14755,333,2,107.54
14756,493,1,44.1
14757,493,1,18.54
14758,493,1,25.54
14759,493,1,14.37
14760,493,1,13.97
14761,493,1,21.54
14762,493,1,11.77
14763,493,1,11.97
14764,115,4,142.52
14765,493,1,40.71
14766,493,1,40.7
14767,65,3,24.34
14768,17,11,430.19
14769,491,1,29.92
14770,218,3,41.71
14771,493,1,43.56
14772,177,3,198.21
14773,196,2,70.44
14774,147,9,241.29
14775,482,1,14.99
14776,254,5,445.04
14777,142,3,49.72
14778,135,2,24.76
14779,359,2,31.13
14780,493,1,67.13
14781,95,4,297.97
14782,38,9,238.71
14783,493,1,71.86
14784,474,1,14.37
14785,366,7,272.12
14786,493,1,15.99
14787,492,1,42.55
14788,343,2,31.32
14789,493,1,22.99
14790,19,7,514.36
14791,493,1,27.93
14792,19,3,116.92
14793,493,1,28.93
14794,493,1,11.77
14795,30,18,446.75
14796,214,4,116.72
14797,493,1,39.37
14798,309,3,39.5
14799,492,1,23.54
14800,493,1,44.72
14801,441,3,68.13
14802,493,1,15.76
14803,493,1,14.96
14804,291,3,82.6
14805,41,4,63.02
14806,41,5,178.7
14807,493,1,14.96
14808,493,1,29.92
14809,115,2,26.84
14810,60,3,121.4
14811,493,1,19.99
14812,493,1,23.97
14813,98,8,303.67
14814,99,5,137.75
14815,487,2,47.28
14816,493,1,14.37
14817,493,1,6.79
14818,25,2,48.03
14819,394,3,45.68
14820,15,6,83.65
14821,493,1,11.77
14822,493,1,60.64
14823,164,2,44.32
14824,493,1,23.99
14825,469,2,82.61
14826,26,6,141.98
14827,134,9,259.79
14828,493,1,38.34
14829,100,5,172.44
14830,493,1,14.99
14831,493,1,14.37
14832,493,1,12.49
14833,493,1,97.39
14834,493,1,121.1
14835,493,1,23.54
14836,8,5,150.55
14837,199,3,67.09
14838,27,3,150.08
14839,493,1,11.77
14840,462,1,26.73
14841,493,1,28.74
14842,493,1,14.37
14843,396,2,35.44
14844,24,7,126.38
14845,493,1,33.14
14846,493,1,122.0
14847,348,2,33.35
14848,493,1,10.77
14849,493,1,22.99
14850,493,1,26.94
14851,493,1,8.79
14852,493,1,54.46
14853,27,4,141.09
14854,492,1,70.48
14855,493,1,15.96
14856,343,3,102.35
14857,268,4,78.23
14858,359,2,45.28
14859,384,5,66.86
14860,38,4,121.2
14861,493,1,39.99
14862,493,1,42.9
14863,210,2,145.21
14864,446,2,60.87
14865,492,1,12.49
14866,492,1,69.67
14867,212,4,93.09
14868,492,1,54.47
14869,492,1,12.49
14870,492,1,16.7
14871,251,3,52.02
14872,492,1,14.37
14873,492,1,73.46
14874,370,2,61.05
14875,14,9,288.57
14876,492,1,11.77
14877,492,1,42.13
14878,153,3,56.12
14879,492,1,14.37
14880,345,3,79.82
14881,492,1,77.73
14882,492,1,63.09
14883,477,1,23.77
14884,492,1,19.99
14885,492,1,29.33
14886,486,1,11.77
14887,248,2,77.06
14888,13,3,85.41
14889,492,1,48.76
14890,491,1,72.41
14891,492,1,21.54
14892,492,1,9.98
14893,492,1,13.97
14894,466,7,3363.93
14895,492,1,28.93
14896,314,2,23.75
14897,491,2,49.97
14898,43,10,398.39
14899,408,4,203.93
14900,492,1,39.5
14901,137,4,142.33
14902,492,1,24.98
14903,492,1,31.92
14904,464,2,72.73
14905,492,1,56.91
14906,492,1,30.6
14907,492,1,16.36
14908,492,1,10.77
14909,492,1,44.89
14910,285,9,550.67
14911,492,1,22.97
14912,472,2,116.74
14913,492,1,42.24
14914,490,1,128.49
14915,25,5,315.58
14916,492,1,28.74
14917,478,1,30.72
14918,215,5,117.86
14919,478,3,131.36
14920,492,1,37.11
14921,229,2,31.37
14922,3,3,179.2
14923,185,8,151.77
14924,370,2,43.69
14925,397,2,24.02
14926,492,1,40.27
14927,368,2,70.58
14928,232,5,298.51
14929,82,2,60.91
14930,130,13,534.07
14931,112,3,78.39
14932,339,2,46.93
14933,349,2,62.05
14934,74,2,78.64
14935,492,1,9.77
14936,492,1,14.37
14937,492,1,19.97
14938,492,1,11.77
14939,492,1,104.49
14940,201,5,499.41
14941,492,1,35.51
14942,492,1,14.96
14943,492,1,67.7
14944,373,2,42.59
14945,32,21,1549.45
14946,492,1,25.34
14947,171,3,132.37
14948,423,3,88.07
14949,492,1,29.73
14950,492,1,14.99
14951,492,1,53.95
14952,492,1,15.96
14953,492,1,49.97
14954,46,9,202.18
14955,478,1,42.93
14956,492,1,14.37
14957,464,1,41.9
14958,248,4,52.02
14959,241,9,324.45
14960,26,4,99.44
14961,98,5,63.95
14962,492,1,25.54
14963,492,1,11.77
14964,48,2,90.82
14965,492,1,47.28
14966,492,1,12.49
14967,89,4,145.64
14968,88,2,34.95
14969,235,2,65.46
14970,492,1,27.85
14971,140,5,103.93
14972,492,1,11.77
14973,491,1,32.72
14974,391,3,44.54
14975,492,1,33.36
14976,492,1,17.76
14977,492,1,50.28
14978,492,1,14.37
14979,492,1,38.77
14980,489,1,19.54
14981,255,3,158.21
14982,492,1,15.96
14983,129,2,65.96
14984,490,1,16.7
14985,492,1,54.47
14986,492,1,14.79
14987,492,1,6.79
14988,492,1,11.77
14989,492,1,49.96
14990,492,1,26.64
14991,492,1,15.76
14992,323,3,93.38
14993,486,2,22.74
14994,492,1,34.76
14995,492,1,42.73
14996,16,7,404.36
14997,492,1,19.77
14998,16,11,381.49
14999,9,3,55.36
15000,492,1,11.77
15001,492,1,28.93
15002,421,2,38.75
15003,492,1,506.97
15004,134,3,58.56
15005,489,1,29.16
15006,247,5,75.77
15007,36,3,61.5
15008,492,1,10.77
15009,136,2,36.25
15010,4,11,524.89
15011,52,7,151.49
15012,200,3,54.2
15013,233,7,297.8
15014,282,2,93.98
15015,492,1,12.49
15016,196,4,239.9
15017,112,3,76.94
15018,492,1,31.35
15019,479,1,51.28
15020,492,1,12.49
15021,492,1,11.77
15022,486,1,42.31
15023,491,1,16.36
15024,492,1,15.76
15025,79,3,25.06
15026,12,39,673.9
15027,492,1,12.77
15028,459,2,52.49
15029,8,8,210.32
15030,492,1,15.36
15031,492,1,14.79
15032,481,2,72.65
15033,461,2,422.66
15034,132,3,121.91
15035,60,15,384.92
15036,434,2,110.9
15037,492,1,45.09
15038,492,1,15.36
15039,492,1,17.3
15040,492,1,19.97
15041,492,1,15.99
15042,203,8,214.12
15043,104,5,83.67
15044,197,4,124.04
15045,130,2,36.61
15046,492,1,19.99
15047,492,1,14.96
15048,398,2,81.23
15049,492,1,13.97
15050,492,1,11.77
15051,61,2,56.75
15052,492,1,30.72
15053,492,1,67.46
15054,492,1,11.77
15055,338,3,43.3
15056,492,1,24.98
15057,111,6,191.63
15058,212,2,53.1
15059,270,4,221.13
15060,492,1,6.79
15061,93,4,104.45
15062,489,2,62.5
15063,289,4,77.74
15064,492,1,21.3
15065,492,1,44.92
15066,279,2,45.77
15067,492,1,11.77
15068,460,4,71.23
15069,492,1,14.37
15070,492,1,11.77
15071,492,1,29.99
15072,492,1,10.99
15073,473,2,56.34
15074,330,2,137.68
15075,492,1,39.93
15076,296,4,85.69
15077,492,1,11.77
15078,492,1,29.73
15079,149,5,179.27
15080,96,19,367.58
15081,492,1,27.76
15082,60,7,357.76
15083,492,1,65.96
15084,12,16,586.98
15085,492,2,30.32
15086,492,1,45.68
15087,492,1,11.77
15088,18,3,67.59
15089,492,1,13.97
15090,492,1,17.99
15091,366,4,106.82
15092,492,1,9.98
15093,492,1,10.78
15094,492,1,11.77
15095,450,2,27.33
15096,112,13,327.84
15097,492,1,11.77
15098,112,3,131.46
15099,492,1,14.37
15100,106,21,483.12
15101,66,9,240.42
15102,492,1,106.76
15103,492,1,33.99
15104,212,4,51.61
15105,57,9,1165.73
15106,492,1,11.77
15107,492,1,11.77
15108,492,1,76.65
15109,492,1,27.76
15110,478,2,71.88
15111,32,19,586.15
15112,490,1,13.97
15113,219,5,319.81
15114,492,1,15.96
15115,492,1,36.76
15116,492,1,38.98
15117,492,1,9.77
15118,492,1,24.54
15119,443,3,87.63
15120,28,27,1169.41
15121,224,2,104.8
15122,492,1,20.76
15123,24,8,363.02
15124,492,1,13.77
15125,490,2,104.96
15126,492,1,35.54
15127,204,5,148.29
15128,463,3,134.33
15129,492,1,0.0
15130,279,5,177.48
15131,492,1,11.77
15132,124,2,27.94
15133,492,1,36.31
15134,203,2,31.48
15135,145,12,1307.53
15136,492,1,76.14
15137,492,1,9.77
15138,363,4,88.85
15139,492,1,27.33
15140,492,1,6.77
15141,403,2,52.56
15142,67,4,311.44
15143,490,1,11.77
15144,492,1,12.49
15145,421,4,136.34
15146,477,2,93.84
15147,4,2,60.9
15148,24,4,105.25
15149,80,6,155.93
15150,492,1,34.98
15151,139,2,23.35
15152,463,2,40.51
15153,492,1,55.66
15154,491,1,296.48
15155,491,1,54.9
15156,492,1,37.91
15157,112,7,169.67
15158,492,1,13.77
15159,460,2,51.9
15160,37,3,87.45
15161,462,2,29.73
15162,14,32,4234.45
15163,130,12,376.45
15164,492,1,37.26
15165,491,1,51.43
15166,370,2,23.74
15167,492,1,13.77
15168,403,5,129.92
15169,491,1,14.37
15170,491,1,18.54
15171,196,3,61.28
15172,491,1,11.77
15173,246,3,215.16
15174,3,15,362.15
15175,490,1,29.8
15176,378,2,54.46
15177,47,10,694.41
15178,429,2,181.82
15179,461,3,119.97
15180,491,1,27.53
15181,490,1,55.47
15182,150,5,98.86
15183,417,2,30.07
15184,371,4,150.12
15185,491,1,41.14
15186,491,1,71.64
15187,249,4,124.75
15188,212,4,85.21
15189,27,4,85.98
15190,324,2,61.65
15191,491,1,38.99
15192,491,1,15.98
15193,491,1,21.99
15194,491,1,27.13
15195,18,5,98.96
15196,41,16,881.54
15197,491,1,26.54
15198,20,2,42.57
15199,491,1,48.12
15200,491,1,65.68
15201,101,5,262.15
15202,491,1,26.13
15203,491,1,11.77
15204,491,1,12.97
15205,332,5,353.02
15206,491,1,17.9
15207,337,2,42.46
15208,39,6,276.44
15209,82,2,69.67
15210,251,2,33.39
15211,233,5,117.39
15212,39,12,198.62
15213,491,1,112.43
15214,491,1,27.13
15215,491,1,39.14
15216,474,2,30.32
15217,442,2,86.88
15218,491,1,17.36
15219,491,1,9.77
15220,130,4,84.89
15221,491,1,13.97
15222,491,1,30.72
15223,491,1,15.36
15224,491,1,9.97
15225,489,1,23.74
15226,260,2,29.95
15227,476,2,114.95
15228,43,5,98.92
15229,491,1,14.96
15230,491,1,14.37
15231,491,1,35.99
15232,97,4,126.72
15233,491,1,31.9
15234,167,2,55.95
15235,269,2,30.85
15236,491,1,85.74
15237,488,1,68.23
15238,463,1,544.83
15239,491,1,43.35
15240,413,4,64.47
15241,491,1,25.14
15242,491,1,60.24
15243,491,1,43.84
15244,117,6,137.51
15245,491,1,39.98
15246,94,15,615.33
15247,491,1,34.1
15248,491,1,53.72
15249,98,2,241.92
15250,484,1,29.92
15251,183,7,193.87
15252,457,2,28.25
15253,491,1,13.97
15254,491,1,125.45
15255,491,2,25.96
15256,491,1,13.97
15257,34,2,26.86
15258,491,1,0.0
15259,98,8,381.28
15260,463,2,37.1
15261,491,1,4.79
15262,111,2,50.16
15263,491,1,34.74
15264,491,1,15.36
15265,342,8,136.13
15266,441,3,54.47
15267,491,1,28.34
15268,491,1,24.98
15269,482,2,46.76
15270,332,3,90.85
15271,491,1,19.99
15272,491,1,27.94
15273,308,2,67.24
15274,491,1,27.94
15275,90,12,179.57
15276,491,1,13.56
15277,179,2,32.96
15278,0,12,355.78
15279,491,1,54.86
15280,491,1,27.13
15281,373,5,164.92
15282,491,1,9.99
15283,291,2,20.26
15284,491,1,38.9
15285,162,4,162.72
15286,456,3,83.44
15287,491,1,27.77
15288,95,2,133.96
15289,143,12,372.42
15290,37,9,164.42
15291,491,1,15.36
15292,491,1,18.99
15293,491,1,27.77
15294,491,1,4.79
15295,24,8,292.03
15296,176,2,21.98
15297,9,6,174.0
15298,2,12,414.19
15299,491,1,21.97
15300,491,1,15.36
15301,491,1,13.77
15302,491,2,65.9
15303,36,11,871.5
15304,491,1,58.48
15305,41,13,459.89
15306,51,3,48.24
15307,120,4,149.12
15308,241,2,39.22
15309,462,2,74.46
15310,491,1,26.74
15311,491,3,56.13
15312,491,1,8.77
15313,413,2,46.08
15314,16,6,137.4
15315,235,3,90.25
15316,491,1,14.37
15317,491,1,73.81
15318,491,1,33.99
15319,182,2,39.48
15320,491,1,10.97
15321,240,3,94.75
15322,491,1,19.77
15323,314,2,150.84
15324,491,1,31.94
15325,491,1,25.74
15326,340,4,147.82
15327,400,2,82.34
15328,491,1,60.68
15329,486,1,37.11
15330,372,2,29.33
15331,227,6,111.36
15332,491,1,68.65
15333,491,1,15.76
15334,444,2,43.3
15335,27,11,368.21
15336,491,1,8.97
15337,256,3,40.92
15338,491,1,14.37
15339,491,1,6.79
15340,491,1,13.97
15341,330,2,84.58
15342,1,10,188.36
15343,491,1,61.25
15344,20,10,239.1
15345,491,1,15.36
15346,224,2,46.44
15347,465,2,30.72
15348,491,1,11.99
15349,491,1,14.99
15350,336,4,140.29
15351,491,1,41.75
15352,120,12,218.94
15353,48,6,77.2
15354,217,10,225.98
15355,491,1,9.77
15356,19,6,343.86
15357,491,1,9.77
15358,491,1,16.36
15359,491,1,14.96
15360,80,7,189.22
15361,19,3,57.94
15362,151,9,150.58
15363,487,2,65.85
15364,67,6,106.21
15365,83,10,807.99
15366,269,5,108.53
15367,491,1,12.77
15368,491,1,31.98
15369,491,1,14.96
15370,491,1,11.77
15371,15,8,255.51
15372,491,1,9.77
15373,337,5,113.73
15374,491,1,8.77
15375,2,21,1003.48
15376,37,12,204.18
15377,47,11,368.89
15378,491,1,16.37
15379,113,4,485.95
15380,124,4,143.8
15381,491,1,31.92
15382,9,3,79.08
15383,124,4,124.68
15384,42,2,63.4
15385,6,17,480.16
15386,26,11,509.42
15387,491,1,32.32
15388,491,1,14.96
15389,490,1,117.95
15390,173,2,29.35
15391,491,1,15.36
15392,491,1,12.99
15393,1,13,246.74
15394,477,2,34.94
15395,491,1,17.54
15396,490,2,57.35
15397,491,1,19.77
15398,328,3,342.97
15399,35,21,974.77
15400,203,10,242.68
15401,423,2,31.26
15402,491,1,83.77
15403,469,1,14.37
15404,491,1,15.36
15405,491,1,19.99
15406,205,4,110.19
15407,491,1,12.77
15408,338,3,24.53
15409,491,1,31.72
15410,491,1,28.74
15411,429,2,69.23
15412,491,1,26.13
15413,491,1,14.79
15414,473,1,30.75
15415,158,4,137.72
15416,353,2,83.13
15417,491,1,27.94
15418,482,2,21.14
15419,491,1,34.98
15420,59,4,79.62
15421,491,1,11.77
15422,491,1,12.79
15423,2,10,669.56
15424,412,3,373.86
15425,491,1,14.79
15426,153,3,66.7
15427,26,3,159.54
15428,491,1,9.98
15429,7,5,73.42
15430,163,5,82.36
15431,469,2,84.58
15432,491,1,23.95
15433,491,1,11.77
15434,173,2,23.98
15435,489,1,8.77
15436,491,1,43.7
15437,203,2,45.61
15438,4,11,362.07
15439,491,1,11.77
15440,435,2,44.49
15441,491,1,25.73
15442,491,1,56.29
15443,111,4,51.32
15444,491,1,45.34
15445,114,4,94.81
15446,491,1,46.48
15447,335,2,154.63
15448,304,9,343.02
15449,491,1,65.72
15450,135,3,49.54
15451,491,1,14.96
15452,491,1,0.0
15453,491,1,23.54
15454,491,1,24.97
15455,491,1,46.77
15456,426,2,132.49
15457,92,5,363.57
15458,491,1,13.97
15459,474,1,50.73
15460,91,2,94.7
15461,448,2,85.04
15462,491,1,14.37
15463,133,3,74.96
15464,491,1,13.97
15465,491,1,31.73
15466,491,1,43.95
15467,71,2,172.61
15468,491,1,14.37
15469,48,8,182.77
15470,491,1,53.97
15471,491,1,14.99
15472,25,12,832.8
15473,491,1,49.97
15474,491,1,5.78
15475,491,1,27.94
15476,453,2,138.71
15477,463,3,43.7
15478,491,1,29.33
15479,340,2,29.96
15480,13,9,360.64
15481,293,2,18.98
15482,292,3,46.96
15483,19,10,295.97
15484,491,1,15.96
15485,425,4,52.67
15486,369,3,104.53
15487,490,2,28.93
15488,491,1,29.73
15489,491,1,16.36
15490,336,3,43.28
15491,132,4,191.36
15492,396,2,56.66
15493,319,2,28.73
15494,491,1,10.99
15495,491,1,13.97
15496,432,3,62.73
15497,490,1,10.77
15498,490,1,12.49
15499,490,2,37.26
15500,273,17,432.43
15501,263,2,52.48
15502,26,3,144.67
15503,81,8,453.99
15504,56,9,361.54
15505,110,2,215.33
15506,490,1,23.99
15507,490,1,14.37
15508,490,1,13.99
15509,488,2,35.76
15510,14,3,54.92
15511,334,2,46.88
15512,20,3,42.53
15513,490,1,13.97
15514,209,2,386.7
15515,483,2,25.13
15516,117,3,215.61
15517,490,1,19.99
15518,32,8,647.75
15519,475,1,29.58
15520,490,1,12.77
15521,490,1,9.98
15522,490,1,9.98
15523,490,1,71.3
15524,22,5,75.1
15525,490,1,70.03
15526,451,4,269.0
15527,490,1,65.65
15528,90,9,444.28
15529,125,3,123.53
15530,490,2,25.74
15531,490,1,52.84
15532,31,2,96.34
15533,487,1,33.99
15534,490,1,9.98
15535,32,2,79.45
15536,483,2,50.26
15537,490,1,46.68
15538,465,2,86.6
15539,482,1,151.06
15540,286,5,128.09
15541,66,5,164.52
15542,13,4,201.03
15543,490,1,14.96
15544,490,1,48.3
15545,457,3,59.5
15546,490,1,30.32
15547,286,5,221.23
15548,490,1,28.76
15549,120,5,63.36
15550,490,1,12.49
15551,482,2,75.8
15552,327,3,142.94
15553,398,3,57.65
15554,338,2,124.76
15555,232,2,73.59
15556,482,2,35.72
15557,490,1,55.47
15558,479,1,34.71
15559,489,1,23.94
15560,490,1,14.96
15561,365,4,146.08
15562,20,46,1480.11
